title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Neverwinter Nights 2    ,PC,Atari  ,Obsidian Entertainment  ,8.0  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,01st Nov 06  
Labyrinth of Refrain: Coven of Dusk    ,NS,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.02m,0.02m,N/A,0.01m,0.00m,18th Sep 18  
Lunatic Dawn Tempest    ,PS2,ArtDink  ,ArtDink  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,08th Feb 01  
DemiKids: Dark Version    ,GBA,Atlus  ,Atlus Co.  ,6.6  ,N/A  ,0.02m,0.02m,0.01m,N/A,0.00m,07th Oct 03  
DemiKids: Light Version    ,GBA,Atlus  ,Atlus Co.  ,6.6  ,N/A  ,0.02m,0.02m,0.01m,N/A,0.00m,06th Oct 03  
Shaman King: Chou Senjiryokketsu 3    ,GBA,King Records  ,Studio Saizensen  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,0.00m,13th Dec 02  
Warhammer Online: Age of Reckoning    ,PC,Electronic Arts  ,Mythic  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,18th Sep 08  
Phantasy Star Online 2 Episode 4: Deluxe Package    ,PSV,Sega  ,Sega  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,20th Apr 17  
Bomberman Story DS    ,DS,Rising Star   ,Hudson Soft  ,N/A  ,N/A  ,0.02m,N/A,0.00m,0.02m,0.00m,07th Mar 08  
Ikki Tousen: Shining Dragon    ,PS2,Unknown  ,Marvelous  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,31st Dec 20  
Enchanted Arms (jp sales)    ,X360,Ubisoft  ,From Software  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,29th Aug 06  
Star Trek Online    ,PC,Atari  ,Cryptic Studios  ,5.9  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,02nd Feb 10  
Brandish: The Dark Revenant    ,PSP,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,19th Mar 09  
Summon Night: Swordcraft Story    ,GBA,Atlus  ,Flight-Plan  ,N/A  ,N/A  ,0.02m,0.02m,0.01m,N/A,0.00m,26th Jul 06  
Tokyo Mew Mew    ,PS,Takara  ,Takara  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,0.00m,05th Dec 02  
The Guided Fate: Cross Thesis Awakening    ,PS3,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,17th Mar 15  
The Legend of Heroes: Trails of Cold Steel II Kai - The Erebonian Civil War    ,PS4,Xseed Games  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,19th Mar 19  
Warriors of the Lost Empire (JP sales)    ,PSP,UFO Interactive  ,Goshow  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,13th Dec 07  
Dungeon Defenders    ,PC,Trendy Entertainment  ,Trendy Entertainment  ,8.3  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,19th Oct 11  
Zillions of Enemy X: Zetsukai no Crusade    ,PS3,Nippon Ichi Software  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,23rd May 13  
SaGa: Scarlet Grace    ,NS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,03rd Dec 19  
South Park: The Stick of Truth    ,XOne,Ubisoft  ,Obsidian Entertainment  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,13th Feb 18  
Dungeons 2    ,PS4,Kalypso Media  ,Realmforge Studios  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,26th Apr 16  
The Dwarves    ,XOne,THQ Nordic  ,KING Art Games  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,01st Dec 16  
UnchainBlades EXXiV    ,3DS,FuRyu Corporation  ,FuRyu  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,29th Nov 12  
Mount & Blade    ,PC,Paradox Interactive   ,Taleworlds  ,7.2  ,8.8  ,0.02m,N/A,0.02m,N/A,0.00m,16th Sep 08  
Undertale    ,NS,8-4  ,Toby Fox  ,9.0  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,18th Sep 18  
Crystar    ,PS4,Spike Chunsoft  ,FuRyu  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,27th Aug 19  
Sacred 3    ,PC,Deep Silver  ,Keen Games  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,29th Jul 14  
Mar Heaven: Karudea no Akuma    ,DS,Konami  ,Alpha Unit  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,30th Mar 06  
Elminage III: Ankoku no Shito to Yaiyou no Kyuuden    ,PSP,Starfish  ,Starfish SD  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,04th Aug 11  
Shonen Jump's Shaman King: Master of Spirits 2    ,GBA,Konami  ,Konami  ,N/A  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,02nd Aug 05  
Sacred Gold    ,PC,Strategy First  ,Ascaron Entertainment  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,14th Aug 06  
Legend: Hand of God    ,PC,ValuSoft  ,Master Creating  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,01st Aug 08  
UnchainBlades EXXiV    ,PSP,FuRyu Corporation  ,FuRyu  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,29th Nov 12  
Fallout Trilogy    ,PC,Interplay  ,Black Isle Studios  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,30th Apr 09  
Cross Treasures    ,DS,Square Enix  ,V Jump / Square Enix  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,03rd Dec 09  
Touhou Genso Wanderer Reloaded    ,NS,NIS America  ,AQUA STYLE  ,N/A  ,N/A  ,0.02m,0.01m,N/A,0.01m,0.00m,17th Jul 18  
Elminage Original: Majo to Megami to Kamigami no Yubiwa    ,PSP,Starfish  ,Starfish SD  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,19th May 11  
Elminage Gothic: Ulm Zakir to Yami no Gishiki    ,PSP,Starfish  ,Starfish SD  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,24th May 12  
The Legend of Heroes: Trails in the Sky SC    ,PS3,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,25th Apr 13  
Valthirian Arc: Hero School Story    ,PS4,PQube  ,Agate Studio  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,28th Sep 18  
Zwei!!    ,PSP,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,11th Dec 08  
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection    ,PS2,Sega  ,Sega  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,27th Mar 08  
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection    ,PS2,Sega  ,Sega  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,27th Mar 08  
The Lord of the Rings Online: Mines of Moria    ,PC,Turbine Inc.  ,Turbine Inc.  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,17th Nov 08  
Tyranny    ,PC,Paradox Interactive   ,Obsidian Entertainment  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,15th Nov 16  
Hellgate: London    ,PC,Electronic Arts  ,Flagship Studios  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,31st Oct 07  
Car Battler Joe    ,GBA,Mindscape  ,Ancient  ,7.9  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,21st Oct 02  
Coded Soul: Uke Keigareshi Idea    ,PSP,Sony Computer Entertainment  ,GAIA  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,07th Feb 08  
Portal Knights    ,XOne,505 Games  ,Keen Games  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,23rd May 17  
PC Engine Best Collection: Tengai Makyou Collection    ,PSP,Hudson Soft  ,RED Entertainment  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,31st Jul 08  
NieR: Automata    ,PC,Square Enix  ,PlatinumGames  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,17th Mar 17  
Beyblade Burst: Battle Zero    ,NS,FuRyu Corporation  ,FuRyu  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,25th Oct 18  
Hogs of War    ,PS,Infogrames  ,Infogrammes Studios  ,N/A  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,05th Aug 00  
Elvandia Story    ,PS2,Spike  ,Spike  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,26th Apr 07  
Battle Spirits: Kiseki no Hasha    ,PSP,Namco Bandai  ,Dimps Corporation  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,12th Nov 09  
Dragon Quest X: 5000-nen no Harukanaru Kokyou e Online    ,PS4,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,16th Nov 17  
Mount & Blade: Warband    ,PC,Paradox Interactive   ,Taleworlds  ,N/A  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,19th Mar 10  
Genkai Tokki: Castle Panzers    ,PS4,Compile Heart  ,Compile Heart  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,28th Sep 17  
Earth Seeker    ,Wii,Kadokawa Shoten  ,Crafts & Meisters  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,23rd Jun 11  
Entaku no Seito: The Eternal Legend    ,PSP,Kadokawa Games  ,Experience Inc.  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,04th Oct 12  
Shin Atelier Rorona: Hajimari no Monogatari    ,3DS,Koei Tecmo  ,Gust  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,04th Jun 15  
Mount & Blade Collection    ,PC,Paradox Interactive   ,Taleworlds  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,13th Mar 12  
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection    ,PS2,Sega  ,Sega  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,08th Mar 07  
Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi    ,PS2,Namco Bandai  ,Flight-Plan  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,11th Mar 10  
Metal Max Xeno    ,PSV,Kadokawa Games  ,Kadokawa Games  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,19th Apr 18  
Robopon 2: Cross Version    ,GBA,Atlus  ,RED Entertainment  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,11th Jun 02  
Elminage II: Sousei no Megami to Unmei no Daichi    ,PSP,Starfish  ,Starfish SD  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,29th Oct 09  
Blazing Souls    ,PS2,Idea Factory  ,Neverland  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,19th Jan 06  
Tail of the Sun    ,PS,Sony Computer Entertainment  ,ArtDink  ,N/A  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,30th Apr 97  
Virtua Quest    ,PS2,Sega  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,18th Jan 05  
Wizardry Twin Pack    ,PS3,Acquire  ,Acquire  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,27th Jan 11  
Tegami Bachi: Kokoro Tsumugu Mono e    ,PSP,Konami  ,Konami  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,04th Mar 10  
Antiphona no Seikahime: Tenshi no Gakufu Op.A    ,PSP,Nippon Ichi Software  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,22nd Oct 09  
Eyeshield 21: Portable Edition    ,PSP,Konami  ,Konami  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,02nd Mar 06  
Aedis Eclipse: Generation of Chaos    ,PSP,NIS America  ,Neverland Company  ,5.8  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,24th Apr 07  
Zoids Dash    ,DS,Tomy Corporation  ,Tomy Corporation  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,15th Jun 06  
Utawarerumono: Chiriyukusha e no Komoriuta    ,PSV,Aqua Plus  ,Aqua Plus  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,26th Apr 18  
Pirates of the Burning Sea    ,PC,Sony Computer Entertainment  ,Flying Lab Software  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,21st Jan 08  
Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+    ,PSP,Gust  ,Gust  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,01st Oct 09  
Brave Story: Boku no Kioku to Negai    ,DS,Bandai  ,Namco Bandai Games America  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,06th Jul 06  
Pillars of Eternity    ,PC,Obsidian Entertainment  ,Obsidian Entertainment  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,01st Jul 14  
Battle Spirits: Hero's Soul    ,PSP,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,11th Mar 10  
Dragon Star Varnir    ,PS4,Compile Heart  ,Compile Heart  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,11th Jun 19  
Touhou Genso Wanderer Reloaded    ,PS4,NIS America  ,AQUA STYLE  ,N/A  ,N/A  ,0.02m,0.01m,N/A,N/A,0.00m,17th Jul 18  
Final Fantasy XI: All-In-One Pack 2006    ,X360,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,20th Apr 06  
Torment: Tides of Numen̩ra    ,PC,inXile Entertainment  ,InXile Entertainment  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,28th Feb 17  
Fallen Legion: Rise to Glory    ,NS,NIS America  ,Unknown  ,7.0  ,N/A  ,0.02m,0.01m,N/A,N/A,0.00m,29th May 18  
Two Worlds     ,PC,SouthPeak Interactive  ,Reality Pump  ,7.4  ,N/A  ,0.02m,N/A,0.02m,N/A,N/A,23rd Aug 07  
The Technomancer    ,PC,Focus Home Interactive  ,Spiders  ,N/A  ,N/A  ,0.02m,N/A,0.01m,N/A,0.00m,28th Jun 16  
Robopon 2: Ring Version    ,GBA,Atlus  ,RED Entertainment  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,11th Jun 02  
Tokyo Clanpool    ,PSV,Compile Heart  ,Compile Heart  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,05th Oct 17  
Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide    ,PSP,Gust  ,Gust  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,03rd Feb 11  
Elminage II DS Remix: Sousei no Megami to Unmai no Daichi    ,DS,Starfish  ,Starfish SD  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,01st Jul 10  
DokuSui: DokiDoki Suikoden    ,PSP,Irem Software Engineering  ,Silicon Studio  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,12th May 11  
Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi    ,DS,Unknown  ,Logic Korea  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,26th May 11  
Kimi no Yuusha    ,DS,SNK Playmore  ,SNK Playmore Corporation  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,23rd Oct 08  
The Dwarves    ,PC,THQ Nordic  ,KING Art Games  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,01st Dec 16  
Banner Saga Trilogy    ,NS,Gearbox Software  ,Stoic Studio  ,N/A  ,N/A  ,0.01m,0.01m,N/A,N/A,0.00m,21st Sep 18  
Torment: Tides of Numenera    ,PS4,Techland  ,InXile Entertainment  ,N/A  ,N/A  ,0.01m,0.01m,N/A,N/A,0.00m,28th Feb 17  
Wizardry XTH: Unlimited Students    ,PS2,Michaelsoft  ,MichaelSoft  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,23rd Mar 06  
Princess is Money Hungry    ,PSV,Nippon Ichi Software  ,Unknown  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,24th Nov 16  
Raven's Cry    ,PS4,TopWare Interactive  ,Reality Pump Studios  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,30th Jan 15  
Guild Wars: Factions    ,PC,NCSoft  ,ArenaNet  ,8.6  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,28th Apr 06  
Little Witch Academia: Chamber of Time    ,PS4,Bandai Namco Entertainment  ,A+ Games  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,30th Nov 17  
Destiny Links    ,DS,Namco Bandai  ,Bec  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,05th Feb 09  
God Wars: Nihon Shinwa Taisen    ,PS4,Kadokawa Games  ,Kadokawa Games  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,14th Jun 18  
The Last Remnant    ,PC,Square Enix  ,Square Enix  ,7.3  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,24th Mar 09  
Neverwinter Nights 2: Mask of the Betrayer    ,PC,Atari  ,Obsidian Entertainment  ,8.0  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,09th Oct 07  
Super Neptunia RPG    ,PS4,Idea Factory International  ,Idea Factory  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,31st Mar 19  
Game Book DS: Sword World 2.0    ,DS,Broccoli  ,Broccoli  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,29th Oct 09  
Entaku no Seito: Students of Round    ,X360,ChunSoft  ,Experience Inc.  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,10th Feb 11  
Marvel: Ultimate Alliance    ,PC,Activision  ,Raven Software  ,8.4  ,N/A  ,0.01m,0.01m,0.00m,N/A,0.00m,24th Oct 06  
Far East of Eden II: Manji Maru    ,DS,Hudson Soft  ,Suzak  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,09th Mar 06  
Densetsu no Yuusha no Densetsu: Legendary Saga    ,PSP,Kadokawa Shoten  ,Kadokawa Shoten  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,18th Feb 10  
Stardust Amazoness    ,3DS,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,14th Nov 13  
Agarest Senki: Re-appearance    ,PS3,Unknown  ,Compile Heart  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,N/A  
Atelier: The Alchemist of Arland 1-2-3 DX    ,PS4,Koei Tecmo  ,Gust  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,20th Sep 18  
Dragon's Dogma Online: Season 3    ,PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,17th Aug 17  
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita    ,PS3,Nippon Ichi Software  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,17th Sep 09  
Fallout 3: Game of the Year Edition    ,PC,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,13th Oct 09  
Element Hunter    ,DS,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,22nd Oct 09  
Rondo of Swords (jp sales)    ,DS,Atlus  ,Success  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,15th Apr 08  
Moonlighter    ,PS4,Merge Games  ,Digital Sun  ,N/A  ,9.0  ,0.01m,0.01m,N/A,N/A,0.00m,09th Nov 18  
The Lost Child    ,PSV,Kadokawa Games  ,Crim  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,24th Aug 17  
Cross Edge Dash    ,X360,Compile Heart  ,Compile Heart  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,01st Oct 09  
Dungeon Explorer: Warriors of Ancient Arts    ,PSP,Hudson Entertainment  ,Hudson Soft  ,6.1  ,N/A  ,0.01m,0.01m,0.00m,N/A,0.00m,15th Feb 08  
The Princess Guide    ,PS4,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,15th Mar 19  
Virtua Quest    ,GC,Sega  ,Artificial Mind and Movement  ,5.4  ,N/A  ,0.01m,0.01m,0.00m,N/A,0.00m,19th Jan 05  
Hoshigami: Ruining Blue Earth Remix    ,DS,Aksys Games  ,Barnhouse Effect  ,5.6  ,N/A  ,0.01m,N/A,0.00m,0.01m,0.00m,25th Jun 07  
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings    ,PSV,Tecmo Koei  ,Gust  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,21st Dec 17  
Tokyo Xanadu: Sakura Festival Package    ,PSV,Nihon Falcom Corporation  ,Unknown  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,24th Mar 16  
Icewind Dale II    ,PC,Interplay  ,Black Isle Studios  ,N/A  ,N/A  ,0.01m,0.00m,0.01m,N/A,0.00m,04th Sep 02  
Magicians Academy    ,PS2,Enterbrain  ,Enterbrain  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,07th Jun 07  
Exstetra    ,3DS,FuRyu Corporation  ,Studio Saizensen  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,07th Nov 13  
Dengeki Gakuen RPG: Cross of Venus Special    ,DS,ASCII Media Works  ,ASCII Media Works  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,10th Feb 11  
Touhou Genso Wanderer Tod: Reloaded    ,PSV,Mediascape  ,Unknown  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,22nd Dec 16  
Knights in the Nightmare: DHE Series Special Pack    ,DS,Sting  ,Sting  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,25th Sep 08  
Tengai Makyo: Dai Yon no Mokushiroku     ,PSP,Hudson Soft  ,RED Entertainment  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,13th Jul 06  
Blazer Drive    ,DS,Sega  ,Sega  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,04th Dec 08  
Super Robot Taisen: Original Generation    ,GBA,Atlus  ,Banpresto  ,N/A  ,N/A  ,0.01m,0.01m,0.00m,N/A,0.00m,08th Aug 06  
Eiyuu Densetsu: Sora no Kiseki Material Collection Portable    ,PSP,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,20th Dec 07  
Rise of the Argonauts    ,PC,Codemasters  ,Liquid Entertainment  ,5.0  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,16th Dec 08  
Hyperdimension Neptunia Re;Birth1 Plus    ,PS4,Compile Heart  ,Idea Factory  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,31st May 18  
Izuna 2: The Unemployed Ninja Returns (JP sales)    ,DS,Atlus  ,Ninja Studio  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,22nd Jul 08  
Guild Wars 2 - Path of Fire    ,PC,ArenaNet  ,ArenaNet  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,22nd Sep 17  
Champions Online    ,PC,Atari  ,Cryptic Studios  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,01st Sep 09  
The Princess Guide    ,NS,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,15th Mar 19  
Lapis x Labyrinth    ,PS4,Nippon Ichi Software  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,29th Nov 18  
Torment: Tides of Numenera    ,XOne,Techland  ,InXile Entertainment  ,N/A  ,N/A  ,0.01m,0.01m,N/A,N/A,0.00m,28th Feb 17  
Takt of Magic    ,Wii,Nintendo  ,Taito Corporation  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,21st May 09  
Lapis x Labyrinth    ,NS,Nippon Ichi Software  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,29th Nov 18  
Hyperdimension Neptunia mk2    ,PS3,NIS America  ,Compile Heart  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,28th Feb 12  
Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey    ,3DS,Nintendo  ,AlphaDream Corporation  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,11th Jan 19  
Daikoukai Jidai Online: Cruz del Sur    ,PS3,KOEI  ,Koei  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,28th Apr 09  
WORKxWORK    ,NS,FuRyu Corporation  ,FuRyu  ,N/A  ,2.5  ,0.01m,N/A,N/A,0.01m,N/A,04th Oct 18  
Fallout 4 VR    ,PC,Bethesda Softworks  ,Bethesda Game Studios  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,11th Dec 17  
Spectrobes: Beyond the Portals (JP sales)    ,DS,Disney Interactive Studios  ,Jupiter Multimedia  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,07th Oct 08  
Maple Story: Unmei no Shoujo    ,3DS,Sega  ,Nexon  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,24th Apr 14  
Atelier: The Alchemist of Arland 1-2-3 DX    ,NS,Koei Tecmo  ,Gust  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,20th Sep 18  
WiZmans World    ,DS,Jaleco  ,Lancarse  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10  
Dragon's Dogma    ,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,15th Jan 16  
Yuuna and the Haunted Hot Springs: Steam Dungeon    ,PS4,FuRyu Corporation  ,FuRyu  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,15th Nov 18  
King's Field: Additional I    ,PSP,From Software  ,From Software  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,20th Jul 06  
X-Men Legends II: Rise of Apocalypse    ,PC,Activision  ,Raven Software  ,7.9  ,N/A  ,0.01m,0.01m,N/A,N/A,0.00m,20th Sep 05  
