title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Mega Man 7    ,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,0.28m,0.03m,0.01m,0.23m,0.01m,23rd Mar 95  
Patapon 3    ,PSP,Sony Computer Entertainment  ,Pyramid/JAPAN Studio  ,7.4  ,N/A  ,0.28m,0.05m,0.04m,0.17m,0.02m,12th Apr 11  
Madagascar    ,XB,Activision  ,Toys for Bob  ,6.8  ,N/A  ,0.28m,0.21m,0.06m,N/A,0.01m,24th May 05  
Ice Age: Dawn of the Dinosaurs    ,Wii,Activision  ,Eurocom Entertainment Software  ,7.2  ,N/A  ,0.28m,0.11m,0.14m,N/A,0.03m,30th Jun 09  
Castlevania: Aria of Sorrow    ,GBA,Konami  ,KCET  ,8.8  ,N/A  ,0.28m,0.20m,0.07m,N/A,0.00m,06th May 03  
Donkey Kong GB: Dinky Kong & Dixie Kong    ,GB,Nintendo  ,Rare Ltd.  ,N/A  ,N/A  ,0.28m,N/A,N/A,0.28m,0.00m,28th Jan 00  
Over the Hedge    ,DS,Activision  ,Vicarious Visions  ,7.1  ,N/A  ,0.28m,0.24m,0.01m,N/A,0.02m,05th May 06  
Over the Hedge    ,GBA,Activision  ,Vicarious Visions  ,N/A  ,N/A  ,0.27m,0.19m,0.07m,N/A,0.00m,05th May 06  
Disney's Chicken Little    ,GC,Buena Vista  ,Avalanche Software  ,7.0  ,N/A  ,0.27m,0.21m,0.05m,N/A,0.01m,20th Oct 05  
Ty the Tasmanian Tiger    ,GC,Electronic Arts  ,Krome Studios  ,7.1  ,N/A  ,0.27m,0.21m,0.05m,N/A,0.01m,10th Sep 02  
Skylanders SWAP Force    ,3DS,Activision  ,n-Space  ,7.7  ,N/A  ,0.27m,0.12m,0.13m,N/A,0.02m,13th Oct 13  
Despicable Me: The Game    ,Wii,D3 Publisher  ,Monkey Bar Games  ,N/A  ,N/A  ,0.27m,0.16m,0.08m,N/A,0.02m,06th Jul 10  
Skylanders Imaginators    ,XOne,Activision  ,Toys for Bob  ,N/A  ,N/A  ,0.27m,0.19m,0.05m,N/A,0.03m,16th Oct 16  
Puppeteer    ,PS3,Sony Computer Entertainment America  ,SCE Japan Studio  ,N/A  ,N/A  ,0.27m,0.11m,0.09m,0.02m,0.04m,10th Sep 13  
Ratatouille    ,X360,THQ  ,Heavy Iron Studios  ,5.3  ,N/A  ,0.27m,0.23m,0.02m,N/A,0.02m,26th Jun 07  
Tomba!    ,PS,Sony Computer Entertainment  ,Whoopee Camp  ,8.6  ,N/A  ,0.26m,0.15m,0.10m,N/A,0.02m,30th Jun 98  
Hey Arnold! The Movie    ,GBA,THQ  ,Altron  ,5.5  ,N/A  ,0.26m,0.19m,0.07m,N/A,0.00m,29th May 02  
Mega Man Legacy Collection    ,3DS,Capcom  ,Digital Eclipse Software  ,N/A  ,N/A  ,0.26m,0.18m,N/A,0.06m,0.02m,23rd Feb 16  
Rayman DS    ,DS,Ubisoft  ,Ubisoft Montreal  ,5.4  ,N/A  ,0.26m,0.21m,0.03m,N/A,0.02m,24th Mar 05  
Lemony Snicket's A Series of Unfortunate Events    ,GC,Activision  ,Adrenium Games  ,N/A  ,N/A  ,0.26m,0.20m,0.05m,N/A,0.01m,10th Nov 04  
Bionicle: Matoran Adventures    ,GBA,Electronic Arts  ,Argonaut Games  ,N/A  ,N/A  ,0.26m,0.18m,0.07m,N/A,0.00m,29th Oct 02  
Castlevania: Harmony of Dissonance    ,GBA,Konami  ,Konami Computer Entertainment Tokyo  ,8.6  ,N/A  ,0.26m,0.16m,0.06m,0.04m,0.00m,16th Sep 02  
Monsters vs. Aliens    ,Wii,Activision  ,Beenox  ,N/A  ,N/A  ,0.26m,0.14m,0.09m,N/A,0.03m,24th Mar 09  
Ice Age 2: The Meltdown    ,GBA,Sierra Entertainment  ,Amaze Entertainment  ,5.0  ,N/A  ,0.25m,0.18m,0.07m,N/A,0.00m,14th Mar 06  
Sonic Boom: Fire & Ice    ,3DS,Sega  ,Sanzaru Games  ,6.9  ,N/A  ,0.25m,0.14m,0.08m,0.02m,0.02m,27th Sep 16  
Spy Kids Challenger    ,GBA,Disney Interactive Studios  ,Game Titan  ,N/A  ,N/A  ,0.25m,0.18m,0.07m,N/A,0.00m,21st Aug 02  
Mega Man Legacy Collection 1+2    ,NS,Capcom  ,Digital Eclipse Software  ,8.5  ,N/A  ,0.25m,0.20m,N/A,0.03m,0.02m,22nd May 18  
Billy Hatcher and the Giant Egg    ,GC,Sega  ,Sonic Team  ,7.3  ,N/A  ,0.25m,0.19m,0.05m,N/A,0.01m,23rd Sep 03  
Scooby-Doo! Unmasked    ,PS2,THQ  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.25m,0.12m,0.10m,N/A,0.03m,12th Sep 05  
Dood's Big Adventure    ,Wii,THQ  ,THQ Digital Phoenix  ,N/A  ,N/A  ,0.25m,0.22m,0.01m,N/A,0.02m,14th Nov 10  
"Ed, Edd n Eddy: The Mis-Edventures    ",GC,Midway Games  ,A2M  ,4.6  ,N/A  ,0.25m,0.19m,0.05m,N/A,0.01m,03rd Nov 05  
Teenage Mutant Ninja Turtles: Danger of the Ooze    ,PS3,Activision  ,WayForward Technologies  ,N/A  ,N/A  ,0.25m,0.11m,0.09m,N/A,0.04m,28th Oct 14  
Ben 10 Ultimate Alien: Cosmic Destruction    ,PS3,D3 Publisher  ,Papaya Studios  ,N/A  ,N/A  ,0.25m,0.12m,0.09m,N/A,0.04m,05th Oct 10  
Jumping Flash! 2    ,PS,Sony Computer Entertainment  ,Exact  ,N/A  ,N/A  ,0.25m,0.05m,0.03m,0.15m,0.02m,31st Aug 96  
Tearaway Unfolded    ,PS4,Sony Computer Entertainment  ,Media Molecule  ,N/A  ,N/A  ,0.24m,0.07m,0.13m,N/A,0.04m,08th Sep 15  
Vexx    ,PS2,Acclaim Entertainment  ,Acclaim Studios Austin  ,5.9  ,N/A  ,0.24m,0.12m,0.09m,N/A,0.03m,11th Feb 03  
DK: King of Swing    ,GBA,Nintendo  ,Paon Corporation  ,7.1  ,N/A  ,0.24m,0.17m,0.06m,N/A,0.00m,19th Sep 05  
Ben 10 Ultimate Alien: Cosmic Destruction    ,PSP,D3 Publisher  ,Papaya Studios  ,N/A  ,N/A  ,0.24m,0.10m,0.09m,N/A,0.05m,05th Oct 10  
Densetsu no Stafi 3    ,GBA,Nintendo  ,TOSE  ,N/A  ,N/A  ,0.24m,N/A,N/A,0.23m,0.01m,05th Aug 04  
Disney Epic Mickey 2: The Power of Two    ,WiiU,Disney Interactive Studios  ,Junction Point Studios  ,5.9  ,N/A  ,0.24m,0.13m,0.08m,0.01m,0.02m,18th Nov 12  
Wallace & Gromit in Project Zoo    ,PS2,BAM! Entertainment  ,Frontier Developments  ,N/A  ,N/A  ,0.23m,0.11m,0.09m,N/A,0.03m,07th Oct 03  
Rocket Power: Beach Bandits    ,GC,THQ  ,Evolution Games  ,N/A  ,N/A  ,0.23m,0.18m,0.05m,N/A,0.01m,24th Sep 02  
Mega Man & Bass    ,GBA,Capcom  ,Capcom  ,N/A  ,N/A  ,0.23m,0.16m,0.06m,N/A,0.00m,10th Mar 03  
Shinobi    ,3DS,Sega  ,Griptonite Games  ,7.0  ,N/A  ,0.23m,0.14m,0.07m,N/A,0.02m,15th Nov 11  
Jersey Devil    ,PS,Sony Computer Entertainment  ,Behaviour Interactive Inc.  ,N/A  ,N/A  ,0.23m,0.13m,0.09m,N/A,0.01m,31st May 98  
Skylanders Imaginators    ,NS,Activision  ,Toys for Bob  ,6.9  ,N/A  ,0.23m,0.10m,0.10m,N/A,0.02m,03rd Mar 17  
Ben 10 Ultimate Alien: Cosmic Destruction    ,PS2,D3 Publisher  ,Papaya Studios  ,N/A  ,N/A  ,0.22m,0.13m,0.06m,N/A,0.04m,05th Oct 10  
Super Adventure Island    ,SNES,Hudson Soft  ,Produce!  ,N/A  ,N/A  ,0.22m,N/A,N/A,0.22m,0.00m,01st Apr 92  
Mega Man Zero 3    ,GBA,Capcom  ,Inti Creates  ,N/A  ,N/A  ,0.22m,0.16m,0.06m,N/A,0.00m,05th Oct 04  
Naruto: Ninja Council    ,GBA,D3 Publisher  ,Aspect  ,N/A  ,N/A  ,0.22m,0.16m,0.06m,N/A,0.00m,07th Mar 06  
Yoshi Touch & Go (JP sales)    ,DS,Nintendo  ,Nintendo EAD  ,N/A  ,N/A  ,0.22m,N/A,N/A,0.22m,N/A,14th Mar 05  
Samurai Jack: The Amulet of Time    ,GBA,BAM! Entertainment  ,Virtucraft  ,N/A  ,N/A  ,0.22m,0.16m,0.06m,N/A,0.00m,30th Mar 03  
Super Lucky's Tale    ,XOne,Microsoft Studios  ,Playful Corp.  ,6.5  ,N/A  ,0.22m,0.13m,0.07m,N/A,0.02m,07th Nov 17  
Pandemonium!    ,PS,Crystal Dynamics  ,Toys for Bob  ,N/A  ,N/A  ,0.21m,0.12m,0.08m,N/A,0.01m,31st Oct 96  
Pac-Man World 3    ,PS2,Namco  ,Blitz Games  ,N/A  ,N/A  ,0.21m,0.10m,0.08m,N/A,0.03m,15th Nov 05  
de Blob 2    ,PS3,THQ  ,Blue Tongue  ,7.5  ,N/A  ,0.21m,0.11m,0.07m,N/A,0.03m,22nd Feb 11  
A Boy and His Blob    ,Wii,Majesco  ,WayForward Technologies  ,7.9  ,N/A  ,0.21m,0.18m,0.01m,N/A,0.02m,13th Oct 09  
Maximo vs Army of Zin    ,PS2,Capcom  ,Capcom  ,N/A  ,N/A  ,0.21m,0.10m,0.08m,N/A,0.03m,20th Jan 04  
The Fairly OddParents: Breakin' Da Rules    ,GC,THQ  ,Blitz Games  ,N/A  ,N/A  ,0.21m,0.16m,0.04m,N/A,0.01m,03rd Nov 03  
The Legend of Spyro: The Eternal Night    ,Wii,Sierra Entertainment  ,Krome Studios  ,N/A  ,N/A  ,0.21m,0.18m,0.02m,N/A,0.02m,18th Oct 07  
The Land Before Time: Big Water Adventure    ,PS,TDK Mediactive  ,Digital Illusions  ,N/A  ,N/A  ,0.21m,0.12m,0.08m,N/A,0.01m,27th Nov 02  
Gex 3: Deep Cover Gecko    ,N64,Crave Entertainment  ,Gratuitous Games  ,N/A  ,N/A  ,0.21m,0.17m,0.04m,N/A,0.00m,31st Aug 99  
Bionicle    ,GC,Electronic Arts  ,Argonaut Games  ,4.8  ,N/A  ,0.21m,0.16m,0.04m,N/A,0.01m,20th Oct 03  
Famicom Mini: Ganbare Goemon! Karakuri Douchuu    ,GBA,Konami  ,Konami  ,N/A  ,N/A  ,0.21m,N/A,N/A,0.20m,0.01m,21st May 04  
Shrek: Reekin' Havoc    ,GBA,TDK Mediactive  ,TOSE Software  ,N/A  ,N/A  ,0.21m,0.15m,0.06m,N/A,0.00m,30th Jul 03  
Pitfall: The Lost Expedition    ,PS2,Activision  ,Edge of Reality  ,N/A  ,N/A  ,0.20m,0.10m,0.08m,N/A,0.03m,18th Feb 04  
Shrek: Forever After    ,PS3,Activision  ,XPEC Entertainment Inc.  ,N/A  ,N/A  ,0.20m,0.16m,0.02m,N/A,0.03m,18th May 10  
The Fairly Odd Parents: Shadow Showdown    ,GC,THQ  ,Blitz Games  ,N/A  ,N/A  ,0.20m,0.16m,0.04m,N/A,0.01m,08th Sep 04  
X2: Wolverine's Revenge    ,GBA,Activision  ,Vicarious Visions  ,7.7  ,N/A  ,0.20m,0.14m,0.05m,N/A,0.00m,15th Apr 03  
Teenage Mutant Ninja Turtles: Danger of the Ooze    ,X360,Activision  ,WayForward Technologies  ,N/A  ,N/A  ,0.20m,0.11m,0.07m,N/A,0.02m,28th Oct 14  
Ty the Tasmanian Tiger 2: Bush Rescue    ,GC,Electronic Arts  ,Krome Studios  ,7.4  ,N/A  ,0.20m,0.15m,0.04m,N/A,0.01m,12th Oct 04  
Disney's Tarzan    ,N64,Activision  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,0.20m,0.16m,0.04m,N/A,0.00m,14th Feb 00  
Tigger's Honey Hunt    ,N64,NewKidCo  ,Rivage Games  ,7.3  ,N/A  ,0.20m,0.16m,0.04m,N/A,0.00m,01st Nov 00  
Classic NES Series: Ice Climber    ,GBA,Nintendo  ,Nintendo  ,6.1  ,N/A  ,0.20m,N/A,N/A,0.20m,N/A,02nd Jun 04  
SpongeBob SquarePants: Revenge of the Flying Dutchman    ,GC,THQ  ,Big Sky Software  ,N/A  ,N/A  ,0.20m,0.15m,0.04m,N/A,0.01m,18th Dec 02  
Ratatouille    ,GBA,THQ  ,Helixe  ,6.8  ,N/A  ,0.20m,0.14m,0.05m,N/A,0.00m,26th Jun 07  
The Fairly Odd Parents: Enter the Cleft    ,GBA,THQ  ,Altron  ,N/A  ,N/A  ,0.20m,0.14m,0.05m,N/A,0.00m,04th Nov 02  
Ice Age 2: The Meltdown    ,GC,Vivendi Games  ,Eurocom Entertainment Software  ,7.4  ,N/A  ,0.19m,0.15m,0.04m,N/A,0.01m,14th Mar 06  
The Smurfs 2    ,DS,Ubisoft  ,Way Forward  ,N/A  ,N/A  ,0.19m,N/A,0.18m,N/A,0.01m,23rd Jul 13  
Ice Age: Dawn of the Dinosaurs    ,PS3,Activision  ,Eurocom Entertainment Software  ,6.6  ,N/A  ,0.19m,0.13m,0.04m,N/A,0.02m,30th Jun 09  
Death Jr.    ,PSP,Konami  ,Backbone Entertainment  ,5.9  ,N/A  ,0.19m,0.17m,0.00m,N/A,0.01m,16th Aug 05  
The Legend of Spyro: A New Beginning    ,GC,Sierra Entertainment  ,Krome Studios  ,6.5  ,N/A  ,0.19m,0.15m,0.04m,N/A,0.01m,10th Oct 06  
Monsters vs. Aliens    ,PS2,Activision  ,Beenox  ,N/A  ,N/A  ,0.19m,0.11m,0.00m,N/A,0.08m,24th Mar 09  
Crash & Spyro Superpack    ,GBA,Vivendi Games  ,VU Games  ,N/A  ,N/A  ,0.19m,0.13m,0.05m,N/A,0.00m,20th Dec 05  
Mirror's Edge Catalyst    ,XOne,Electronic Arts  ,EA DICE  ,N/A  ,N/A  ,0.19m,0.11m,0.06m,N/A,0.02m,07th Jun 16  
Bubsy 3D    ,PS,Accolade  ,Eidetic  ,5.8  ,N/A  ,0.19m,0.10m,0.07m,N/A,0.01m,26th Nov 96  
PlayStation Move Heroes    ,PS3,Sony Computer Entertainment  ,Nihilistic Software  ,4.8  ,N/A  ,0.18m,0.09m,0.06m,N/A,0.03m,22nd Mar 11  
Ty the Tasmanian Tiger    ,XB,Electronic Arts  ,Krome Studios  ,7.0  ,N/A  ,0.18m,0.14m,0.04m,N/A,0.01m,10th Sep 02  
Klonoa: Door to Phantomile    ,PS,Namco  ,Namco  ,N/A  ,N/A  ,0.18m,N/A,N/A,0.17m,0.01m,01st Jun 98  
de Blob 2    ,Wii,THQ  ,Blue Tongue  ,8.1  ,N/A  ,0.18m,0.11m,0.06m,N/A,0.02m,22nd Feb 11  
Shadow The Hedgehog    ,XB,Sega  ,Sonic Team  ,5.0  ,N/A  ,0.18m,0.13m,0.04m,N/A,0.01m,15th Nov 05  
Ben 10 Ultimate Alien: Cosmic Destruction    ,X360,D3 Publisher  ,Papaya Studios  ,N/A  ,N/A  ,0.18m,0.10m,0.06m,N/A,0.02m,05th Oct 10  
Despicable Me: The Game    ,PSP,D3 Publisher  ,Monkey Bar Games  ,N/A  ,N/A  ,0.18m,0.05m,0.09m,N/A,0.04m,06th Jul 10  
Mega Man III    ,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,0.18m,N/A,N/A,0.18m,N/A,01st Jan 92  
Disney's Tarzan Untamed    ,GC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,0.18m,0.14m,0.04m,N/A,0.00m,17th Nov 01  
Looney Tunes: Back in Action    ,GBA,Electronic Arts  ,Warthog  ,N/A  ,N/A  ,0.18m,0.13m,0.05m,N/A,0.00m,11th Nov 03  
Scooby-Doo! Unmasked    ,GBA,THQ  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.18m,0.13m,0.05m,N/A,0.00m,12th Sep 05  
Rugrats: Royal Ransom    ,GC,THQ  ,Avalanche Software  ,N/A  ,N/A  ,0.17m,0.13m,0.03m,N/A,0.00m,27th Nov 02  
Open Season    ,GC,Ubisoft  ,Ubisoft Montreal  ,6.4  ,N/A  ,0.17m,0.13m,0.03m,N/A,0.00m,19th Sep 06  
Ice Age: Dawn of the Dinosaurs    ,PS2,Activision  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,0.17m,0.08m,0.07m,N/A,0.02m,30th Jun 09  
Mega Man 11    ,PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,0.17m,0.09m,0.03m,0.03m,0.03m,02nd Oct 18  
Looney Tunes: Back in Action    ,GC,Warner Bros. Interactive  ,Warthog  ,N/A  ,N/A  ,0.17m,0.13m,0.03m,N/A,0.00m,24th Nov 03  
Tak: The Great Juju Challenge    ,GBA,THQ  ,WayForward  ,N/A  ,N/A  ,0.17m,0.12m,0.05m,N/A,0.00m,19th Sep 05  
Glover    ,PS,Atari  ,Interactive Studios Ltd.  ,N/A  ,N/A  ,0.17m,0.09m,0.06m,N/A,0.01m,30th Nov 99  
Monsters vs. Aliens    ,X360,Activision  ,Beenox  ,6.5  ,N/A  ,0.17m,0.12m,0.03m,N/A,0.02m,24th Mar 09  
Shrek Extra Large    ,GC,TDK Mediactive  ,Digital Illusions  ,3.0  ,N/A  ,0.17m,0.13m,0.03m,N/A,0.00m,31st Oct 02  
Mega Man Network Transmission    ,GC,Capcom  ,Arika  ,N/A  ,N/A  ,0.17m,0.13m,0.03m,N/A,0.00m,17th Jun 03  
Densetsu no Stafi 4    ,DS,Nintendo  ,TOSE  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,13th Apr 06  
Pac-Man World 3    ,DS,Namco  ,Blitz Games  ,N/A  ,N/A  ,0.17m,0.15m,0.00m,N/A,0.01m,07th Dec 05  
Classic NES Series: Donkey Kong    ,GBA,Nintendo  ,Nintendo  ,6.5  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,02nd Jun 04  
Taz Wanted    ,PS2,Atari  ,Blitz Games  ,5.5  ,N/A  ,0.16m,0.08m,0.06m,N/A,0.02m,17th Sep 02  
Putty Squad    ,PS4,System 3  ,System 3  ,N/A  ,N/A  ,0.16m,0.06m,0.07m,N/A,0.03m,29th Nov 13  
Zapper: One Wicked Cricket!    ,PS2,Infogrames  ,Blitz Games  ,5.7  ,N/A  ,0.16m,0.08m,0.06m,N/A,0.02m,03rd Nov 02  
Little Nightmares    ,XOne,Namco Bandai Games  ,Tarsier Studios  ,N/A  ,N/A  ,0.16m,0.12m,0.03m,N/A,0.02m,28th Apr 17  
Dr. Muto    ,PS2,Midway Games  ,Midway  ,N/A  ,N/A  ,0.16m,0.08m,0.06m,N/A,0.02m,19th Nov 02  
Dewy's Adventure    ,Wii,Konami  ,Konami  ,N/A  ,N/A  ,0.16m,0.14m,0.00m,0.01m,0.01m,25th Sep 07  
Flushed Away    ,GC,D3 Publisher  ,Monkey Bar Games  ,N/A  ,N/A  ,0.16m,0.12m,0.03m,N/A,0.00m,24th Oct 06  
Klonoa    ,Wii,Namco Bandai  ,Paon Corporation  ,7.6  ,N/A  ,0.16m,0.10m,0.02m,0.03m,0.01m,05th May 09  
Rayman Legends    ,PSV,Ubisoft  ,Ubisoft Montpellier  ,N/A  ,N/A  ,0.16m,0.01m,0.12m,N/A,0.03m,03rd Sep 13  
Blinx 2: Masters of Time & Space    ,XB,Microsoft Game Studios  ,Artoon  ,6.8  ,N/A  ,0.15m,0.12m,0.03m,N/A,0.01m,16th Nov 04  
Tak: The Great Juju Challenge    ,GC,THQ  ,Avalanche Software  ,N/A  ,N/A  ,0.15m,0.12m,0.03m,N/A,0.00m,19th Sep 05  
Crush3D    ,3DS,Sega  ,Zoë Mode  ,6.5  ,N/A  ,0.15m,0.10m,0.04m,N/A,0.01m,06th Mar 12  
Cave Story+    ,NS,Nicalis  ,Studio Pixel  ,N/A  ,N/A  ,0.15m,0.11m,0.03m,0.01m,0.01m,20th Jun 17  
Scooby-Doo! Unmasked    ,GC,THQ  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.15m,0.12m,0.03m,N/A,0.00m,12th Sep 05  
de Blob 2    ,X360,THQ  ,Blue Tongue  ,7.8  ,N/A  ,0.15m,0.10m,0.04m,N/A,0.01m,22nd Feb 11  
Frogger's Adventures: The Rescue    ,GC,Konami  ,Konami  ,N/A  ,N/A  ,0.15m,0.12m,0.03m,N/A,0.00m,31st Oct 03  
Disney's The Lion King: Simba's Mighty Adventure    ,PS,Activision  ,Paradox Development  ,N/A  ,N/A  ,0.15m,0.08m,0.06m,N/A,0.01m,22nd Dec 00  
Ice Age 2: The Meltdown    ,DS,Sierra Entertainment  ,Amaze Entertainment  ,5.5  ,N/A  ,0.15m,0.13m,0.01m,N/A,0.01m,14th Mar 06  
Rayman Origins    ,3DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.15m,0.06m,0.08m,N/A,0.01m,06th Dec 12  
Super Monkey Ball Adventure    ,GC,Sega  ,Traveller's Tales  ,N/A  ,N/A  ,0.15m,0.12m,0.03m,N/A,0.00m,01st Aug 06  
Doraemon 3: Nobi Dai no Machi SOS!    ,N64,Epoch  ,Epoch  ,N/A  ,N/A  ,0.15m,N/A,N/A,0.09m,0.06m,28th Jul 00  
Where the Wild Things Are    ,DS,Warner Bros. Interactive  ,Amaze Entertainment  ,N/A  ,N/A  ,0.15m,0.14m,0.00m,N/A,0.01m,13th Oct 09  
The Incredibles: Rise of the Underminer    ,DS,THQ  ,Helixe  ,N/A  ,N/A  ,0.15m,0.13m,0.01m,N/A,0.01m,01st Nov 05  
Pac-Man World 3    ,XB,Namco  ,Blitz Games  ,N/A  ,N/A  ,0.15m,0.11m,0.04m,N/A,0.01m,17th Nov 05  
Disney's Donald Duck: Goin' Quackers    ,PS,Ubisoft  ,Disney Interactive Studios  ,N/A  ,N/A  ,0.15m,0.08m,0.06m,N/A,0.01m,14th Nov 00  
Crash: Twinsanity    ,XB,VU Games  ,Traveller's Tales  ,N/A  ,N/A  ,0.15m,0.11m,0.03m,N/A,0.01m,28th Sep 04  
Shin Chan: ¡Aventuras de Cine!    ,DS,505 Games  ,Inti Creates  ,N/A  ,N/A  ,0.15m,N/A,N/A,0.15m,N/A,28th Nov 08  
Cave Story 3D    ,3DS,NIS America  ,Nicalis  ,8.2  ,N/A  ,0.15m,0.09m,0.03m,0.01m,0.01m,08th Nov 11  
Terraria    ,PC,Unknown  ,Re-Logic  ,8.8  ,N/A  ,0.14m,N/A,0.13m,N/A,0.01m,16th May 11  
Mega Man Powered Up    ,PSP,Capcom  ,Capcom  ,8.7  ,N/A  ,0.14m,0.12m,0.01m,N/A,0.02m,14th Mar 06  
Rayman 3    ,GBA,Ubisoft  ,Ubisoft  ,7.9  ,N/A  ,0.14m,0.10m,0.04m,N/A,0.00m,02nd Mar 03  
Ratatouille    ,GC,THQ  ,Asobo Studio  ,6.1  ,N/A  ,0.14m,0.11m,0.03m,N/A,0.00m,26th Jun 07  
Casper: Spirit Dimensions    ,PS2,TDK Mediactive  ,Lucky Chicken Games  ,N/A  ,N/A  ,0.14m,0.07m,0.05m,N/A,0.02m,30th Sep 01  
Klonoa: Empire of Dreams    ,GBA,Namco  ,Namco  ,8.6  ,N/A  ,0.14m,0.10m,0.04m,N/A,0.00m,11th Sep 01  
Zapper: One Wicked Cricket!    ,GBA,Infogrames  ,Blitz Games  ,N/A  ,N/A  ,0.14m,0.10m,0.04m,N/A,0.00m,05th Nov 02  
Scooby-Doo! Night of 100 Frights    ,XB,THQ  ,Heavy Iron Studios  ,N/A  ,N/A  ,0.14m,0.11m,0.03m,N/A,0.01m,27th Aug 03  
Shovel Knight    ,PS4,Yacht Club Games  ,Yacht Club Games  ,N/A  ,N/A  ,0.14m,0.08m,0.04m,N/A,0.02m,21st Apr 15  
Spyro: A Hero's Tail    ,XB,VU Games  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,0.14m,0.11m,0.03m,N/A,0.01m,03rd Nov 04  
¡Shin Chan Flipa en colores!    ,DS,505 Games  ,Inti Creates  ,N/A  ,N/A  ,0.14m,N/A,N/A,0.14m,N/A,16th Nov 07  
The Bombing Islands    ,PS,Kemco  ,Kemco  ,N/A  ,N/A  ,0.14m,0.08m,0.05m,N/A,0.01m,26th Apr 01  
Moshi Monsters: Katsuma Unleashed    ,DS,Activision  ,"Black Lantern Studios, Inc.  ",N/A  ,N/A  ,0.14m,N/A,0.13m,N/A,0.01m,05th Nov 13  
Mega Man X Legacy Collection 1+2    ,PS4,Capcom Entertainment  ,Digital Eclipse Software  ,N/A  ,N/A  ,0.14m,0.07m,N/A,0.05m,0.02m,24th Jul 18  
Tim Burton's The Nightmare Before Christmas: The Pumpkin King    ,GBA,Buena Vista  ,TOSE Software  ,N/A  ,N/A  ,0.14m,0.10m,0.04m,N/A,0.00m,10th Oct 05  
Barbie Explorer    ,PS,Unknown  ,Runecraft  ,N/A  ,N/A  ,0.14m,0.08m,0.05m,N/A,0.01m,04th Sep 01  
Disney's Chicken Little    ,XB,Buena Vista  ,Avalanche Software  ,7.0  ,N/A  ,0.14m,0.10m,0.03m,N/A,0.00m,18th Oct 05  
Secret Agent Clank    ,PSP,Sony Computer Entertainment  ,High Impact Games  ,7.0  ,N/A  ,0.14m,0.04m,0.04m,0.04m,0.02m,17th Jun 08  
BIT.TRIP SAGA    ,3DS,Aksys Games  ,Gaijin Games Inc.  ,7.5  ,N/A  ,0.14m,0.09m,0.04m,N/A,0.01m,13th Sep 11  
RockMan & Forte    ,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,0.14m,N/A,N/A,0.14m,0.00m,24th Apr 98  
Shovel Knight    ,3DS,Yacht Club Games  ,Yacht Club Games  ,N/A  ,N/A  ,0.14m,0.06m,0.04m,0.02m,0.01m,03rd Nov 15  
Disney's Cinderella: Magical Dreams    ,GBA,Buena Vista  ,Culture Brain  ,6.0  ,N/A  ,0.14m,0.10m,0.04m,N/A,0.00m,20th Sep 05  
Open Season    ,DS,Ubisoft  ,Ubisoft Montreal  ,7.4  ,N/A  ,0.13m,0.12m,0.00m,N/A,0.01m,19th Sep 06  
Castlevania Chronicles    ,PS,Konami  ,Konami Computer Entertainment Tokyo  ,7.2  ,N/A  ,0.13m,0.07m,0.05m,N/A,0.01m,08th Oct 01  
Bratz    ,GBA,Ubisoft  ,DC Studios  ,N/A  ,N/A  ,0.13m,0.10m,0.04m,N/A,0.00m,12th Mar 03  
Tak 2: The Staff of Dreams    ,XB,THQ  ,Avalanche Software  ,N/A  ,N/A  ,0.13m,0.10m,0.03m,N/A,0.00m,11th Oct 04  
Teenage Mutant Ninja Turtles: Danger of the Ooze    ,3DS,Activision  ,WayForward Technologies  ,N/A  ,N/A  ,0.13m,0.08m,0.04m,N/A,0.01m,28th Oct 14  
Over the Hedge: Hammy Goes Nuts!    ,DS,Activision  ,Amaze Entertainment  ,N/A  ,N/A  ,0.13m,0.12m,0.00m,N/A,0.01m,24th Oct 06  
Frogger Beyond    ,GC,Konami  ,Konami  ,N/A  ,N/A  ,0.13m,0.10m,0.03m,N/A,0.00m,06th Dec 02  
Disney's Winnie the Pooh's Rumbly Tumbly Adventure    ,GBA,Ubisoft  ,Phoenix Games Studio  ,N/A  ,N/A  ,0.13m,0.09m,0.03m,N/A,0.00m,08th Feb 05  
Disney's Kim Possible: Kimmunicator    ,DS,Buena Vista  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.13m,0.11m,0.01m,N/A,0.01m,09th Nov 05  
