title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Shaq-Fu: A Legend Reborn    ,PS4,Wired Productions  ,Big Deez Productions  ,0.02m,0.02m,N/A,N/A,0.00m,05th Jun 18  
Shaq-Fu: A Legend Reborn    ,NS,Wired Productions  ,Big Deez Productions  ,0.02m,0.02m,N/A,N/A,0.00m,05th Jun 18  
Chuck E. Cheese's Super Collection    ,Wii,UFO Interactive  ,UFO Interactive  ,0.02m,0.02m,N/A,N/A,0.00m,07th Sep 11  
Downtown Nekketsu Jidaigek    ,3DS,Arc System Works  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,28th May 15  
Monster Hunter Frontier Z: Beginner's Package    ,PS4,Capcom  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,22nd Nov 16  
Battle Princess of Arcadias    ,PS3,NIS America  ,Apollo  ,0.02m,N/A,N/A,0.02m,N/A,17th Jun 14  
Dragon's Dogma Online: Season 2    ,PS3,Capcom  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,30th Jun 16  
Uchuu Keiji Tamashii: The Space Sheriff Spirits    ,PS2,Namco Bandai  ,Digifloyd  ,0.02m,N/A,N/A,0.02m,N/A,25th May 06  
Troll and I    ,XOne,Maximum Games  ,Spiral House  ,0.02m,0.02m,N/A,N/A,0.00m,21st Mar 17  
Red Dead Redemption: Game of the Year Edition    ,PS3,Rockstar Games  ,Rockstar San Diego  ,0.02m,N/A,0.01m,N/A,0.00m,11th Oct 11  
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5    ,PS3,Namco Bandai Games  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,25th Sep 15  
Date-A-Live Twin Edition: Rio Reincarnation    ,PSV,Compile Heart  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,30th Jul 15  
Natsuiro High School: Seishun Hakusho    ,PS4,D3Publisher  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,04th Jun 15  
Past Cure    ,XOne,Phantom 8 Studio  ,Phantom 8 Studio  ,0.02m,0.02m,N/A,N/A,0.00m,23rd Feb 18  
Digimon Universe: Appli Monsters    ,3DS,Namco Bandai Games  ,Bandai Namco Games  ,0.02m,N/A,N/A,0.02m,N/A,01st Dec 16  
Lara Croft and the Temple of Osiris    ,PC,Square Enix  ,Crystal Dynamics  ,0.02m,N/A,0.02m,N/A,0.00m,09th Dec 14  
Charlie's Angels    ,GC,Ubisoft  ,Neko Entertainment  ,0.02m,0.01m,0.00m,N/A,0.00m,09th Jul 03  
Shaq-Fu: A Legend Reborn    ,XOne,Wired Productions  ,Big Deez Productions  ,0.02m,0.02m,N/A,N/A,0.00m,05th Jun 18  
Teenage Mutant Ninja Turtles Double Pack    ,GBA,Konami  ,Konami  ,0.02m,0.01m,0.00m,N/A,0.00m,06th Jun 06  
Natsuiro High School: Seishun Hakusho    ,PS3,D3Publisher  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,04th Jun 15  
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!    ,PS2,Marvelous Interactive  ,Marvelous Interactive  ,0.02m,N/A,N/A,0.02m,N/A,25th Oct 07  
The Mummy    ,GBA,Ubisoft  ,Ubisoft  ,0.02m,0.01m,0.00m,N/A,0.00m,20th Nov 02  
The Crow: City of Angels    ,PS,Acclaim Entertainment  ,Gray Matter  ,0.02m,0.01m,0.01m,N/A,0.00m,28th Feb 97  
Mini Ninjas    ,PC,Eidos Interactive  ,IO Interactive  ,0.02m,N/A,0.02m,N/A,0.00m,08th Sep 09  
Paranormal Pursuit: The Gifted One    ,PC,Alawar Entertainment  ,Big Fish Games  ,0.02m,N/A,0.02m,N/A,0.00m,07th Aug 15  
Eve: Burst Error R    ,PSV,Red Flagship  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,28th Apr 16  
My Hero: Doctor    ,DS,Majesco  ,Game Life / Dream On Studio  ,0.02m,0.02m,N/A,N/A,0.00m,17th Nov 09  
Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses    ,PSP,Takara Tomy   ,Takara Tomy  ,0.02m,N/A,N/A,0.02m,N/A,21st Oct 10  
SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen    ,DS,Namco Bandai  ,Bandai Namco Games  ,0.02m,N/A,N/A,0.02m,N/A,02nd Dec 10  
Red Ninja: End of Honor    ,XB,VU Games  ,Tranji  ,0.02m,0.01m,0.00m,N/A,0.00m,29th Mar 05  
Sega Ages 2500 Series Vol. 26: Dynamite Deka    ,PS2,Sega  ,Sega  ,0.02m,N/A,N/A,0.02m,N/A,27th Apr 06  
Kong: The Animated Series    ,GBA,BAM! Entertainment  ,Planet Interactive  ,0.02m,0.01m,0.00m,N/A,0.00m,20th Aug 02  
Saints Row: Gat out of Hell    ,XOne,Deep Silver  ,Volition Inc.  ,0.02m,N/A,0.02m,N/A,0.00m,20th Jan 15  
Higurashi no Naku Koro ni Iki    ,PS3,Kaga Create  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,12th Mar 15  
Mega Man Legacy Collection 2    ,XOne,Capcom  ,Capcom  ,0.02m,0.02m,N/A,N/A,0.00m,08th Aug 17  
Rising Zan: The Samurai Gunman    ,PS,Agetec  ,UEP Systems  ,0.02m,0.01m,0.01m,N/A,0.00m,30th Sep 99  
Ben 10 Omniverse 2    ,3DS,D3 Publisher  ,1st Playable Productions  ,0.02m,N/A,0.02m,N/A,0.00m,05th Nov 13  
Katekyoo Hitman Reborn! Kindan no Yami no Delta    ,PS2,Marvelous Interactive  ,Marvelous Interactive  ,0.02m,N/A,N/A,0.02m,N/A,20th Nov 08  
Norn + Nonette: Last Era    ,PSV,Idea Factory  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,02nd Apr 15  
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2    ,PS3,Namco Bandai Games  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,25th Jun 15  
Tom Clancy's Splinter Cell Classic Trilogy HD    ,PSN,Ubisoft  ,Ubisoft  ,0.02m,0.02m,N/A,N/A,0.00m,21st Jun 11  
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3    ,PS3,Namco Bandai Games  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,23rd Jul 15  
Final Fight: Streetwise    ,XB,Capcom  ,Secret Level  ,0.02m,0.01m,0.00m,N/A,0.00m,28th Feb 06  
Nano Diver    ,PSP,Takara Tomy   ,Takara Tomy  ,0.02m,N/A,N/A,0.02m,N/A,01st Sep 11  
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4    ,PS3,Namco Bandai Games  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,27th Aug 15  
Gaist Crusher God    ,3DS,Capcom  ,Capcom  ,0.02m,N/A,N/A,0.02m,N/A,04th Sep 14  
"Warhammer 40,000: Inquisitor - Martyr    ",XOne,Neocore Games  ,Neocore Games  ,0.02m,0.02m,N/A,N/A,0.00m,28th Aug 18  
Tomb Raider: Legend    ,PC,Eidos Interactive  ,Crystal Dynamics  ,0.02m,N/A,0.02m,N/A,0.00m,11th Apr 06  
Silent Hill: Book of Memories    ,PSV,Konami Digital Entertainment  ,WayForward  ,0.02m,N/A,0.01m,N/A,0.00m,16th Oct 12  
Vikings: Wolves of Midgard    ,PC,Kalypso Media  ,Games Farm  ,0.02m,0.01m,0.00m,N/A,0.00m,28th Mar 17  
One Piece Mansion    ,PS,Capcom  ,Capcom  ,0.02m,0.01m,0.01m,N/A,0.00m,30th Sep 01  
Soul Eater: Monotone Princess    ,Wii,Square Enix  ,Square Enix / Bones  ,0.02m,N/A,N/A,0.02m,N/A,25th Sep 08  
Big Idea's VeggieTales: LarryBoy and the Bad Apple    ,GBA,Crave Entertainment  ,DC Studios  ,0.02m,0.01m,0.00m,N/A,0.00m,08th Aug 06  
Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers    ,DS,Hudson Soft  ,Hudson Soft  ,0.02m,N/A,N/A,0.02m,N/A,02nd Dec 10  
Vikings: Wolves of Midgard    ,XOne,Kalypso Media  ,Games Farm  ,0.02m,0.01m,N/A,N/A,0.00m,28th Mar 17  
Big Bass Fishing    ,PS,Take-Two Interactive  ,Unknown  ,0.02m,N/A,N/A,0.02m,0.00m,02nd May 02  
Irritating Stick    ,PS,Jaleco  ,Saurus  ,0.02m,0.01m,0.01m,N/A,0.00m,31st Jan 99  
Saenai Kanojo no Sodatekata: Blessing Flowers    ,PSV,5pb  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,30th Apr 15  
Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu    ,PS2,D3 Publisher  ,Ride On  ,0.02m,N/A,N/A,0.02m,N/A,10th Aug 06  
Zombie Hunters 2    ,PS2,Essential Games  ,Tamsoft  ,0.02m,N/A,N/A,0.02m,N/A,29th Jun 07  
Just Cause    ,PC,Eidos Interactive  ,Avalanche Studios  ,0.02m,N/A,0.01m,N/A,0.00m,27th Sep 06  
Samurai Jack: The Shadow of Aku    ,GC,Sega  ,Adrenium  ,0.02m,0.01m,0.00m,N/A,0.00m,24th Mar 04  
Lost: Via Domus    ,PC,Ubisoft  ,Ubisoft Montreal  ,0.02m,N/A,0.01m,N/A,0.00m,26th Feb 08  
Busou Renkin: Youkoso Papillon Park e    ,PS2,Marvelous Interactive  ,Marvelous Interactive  ,0.02m,N/A,N/A,0.02m,N/A,28th Jun 07  
Pirates PlundArrr    ,Wii,Majesco  ,Boomzap  ,0.02m,0.02m,N/A,N/A,0.00m,25th May 10  
Zoey 101: Field Trip Fiasco    ,DS,THQ  ,THQ  ,0.02m,0.02m,N/A,N/A,0.00m,11th Sep 07  
Marvel Superheroes 3D: Grandmaster's Challenge    ,Wii,Neko Entertainment  ,Bigben Interactive  ,0.02m,N/A,0.01m,N/A,0.00m,26th Nov 10  
Usavichi: Game no Jikan    ,DS,Bandai  ,Bandai Namco Games  ,0.02m,N/A,N/A,0.02m,N/A,08th Dec 11  
Dark Void    ,PC,Capcom  ,Airtight Games  ,0.02m,N/A,0.01m,N/A,0.00m,19th Jan 10  
Fortnite    ,PC,Epic Games  ,Epic Games  ,0.02m,N/A,0.02m,N/A,0.00m,21st Jul 17  
Nights of Azure 2    ,PSV,Tecmo Koei  ,Gust  ,0.02m,N/A,N/A,0.02m,N/A,31st Aug 17  
Shin Sangoku Musou Online: Souten Ranbu    ,PS3,Tecmo Koei  ,Tecmo Koei Games  ,0.02m,N/A,N/A,0.02m,N/A,11th Nov 10  
Dinotopia: The Sunstone Odyssey    ,GC,TDK Mediactive  ,Vicious Cycle  ,0.02m,0.01m,0.00m,N/A,0.00m,23rd Jul 03  
Meiji Toukyou Renka: Twilight Kiss    ,PSP,Broccoli  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,23rd Apr 15  
LEGO Star Wars: The Video Game    ,PC,Eidos Interactive  ,Traveller's Tales  ,0.02m,N/A,0.01m,N/A,0.00m,02nd Apr 05  
Mission: Impossible - Operation Surma    ,GC,Atari  ,Paradigm Entertainment  ,0.02m,0.01m,0.00m,N/A,0.00m,23rd Mar 04  
Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen    ,DS,Takara Tomy   ,Takara Tomy  ,0.02m,N/A,N/A,0.02m,N/A,21st Sep 06  
Games Explosion!    ,GBA,THQ  ,FrontLine Studios  ,0.02m,0.01m,0.00m,N/A,0.00m,15th Aug 06  
Pharaonic    ,PS4,Soedesco  ,Milkstone Studios  ,0.02m,0.01m,N/A,N/A,0.00m,29th Sep 17  
White Day: A Labyrinth Named School (2017)    ,PS4,PQube  ,ROIGAMES Inc.  ,0.02m,N/A,0.01m,0.01m,0.00m,29th Aug 17  
LEGO Star Wars II: The Original Trilogy    ,PC,LucasArts  ,Traveller's Tales  ,0.02m,N/A,0.01m,N/A,0.00m,12th Sep 06  
Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival    ,DS,Takara Tomy   ,Takara Tomy  ,0.02m,N/A,N/A,0.02m,N/A,04th Dec 08  
Durarara!! Relay    ,PSV,Kadokawa Games  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,29th Jan 15  
Just Cause    ,PS2,Eidos Interactive  ,Avalanche Studios  ,0.02m,0.01m,0.01m,N/A,0.00m,27th Sep 06  
Girl Friend Beta: Kimi to Sugosu Natsuyasumi    ,PSV,Namco Bandai Games  ,Unknown  ,0.02m,N/A,N/A,0.02m,N/A,19th Nov 15  
Yoku's Island Express    ,XOne,Villa Gorilla  ,Villa Gorilla  ,0.02m,0.01m,N/A,N/A,0.00m,19th Jun 18  
Blackthorne    ,GBA,Blizzard Entertainment  ,Mass Media  ,0.01m,0.01m,0.00m,N/A,0.00m,17th Sep 03  
Black Cat    ,PS2,Capcom  ,Capcom  ,0.01m,N/A,N/A,0.01m,N/A,30th Mar 06  
Construction Simulator 2015    ,PC,Unknown  ,Unknown  ,0.01m,N/A,0.01m,N/A,0.00m,N/A  
Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales)    ,PSP,Konami  ,Neverland  ,0.01m,N/A,N/A,0.01m,N/A,12th Sep 06  
Kaitou Rousseau    ,DS,Namco  ,Namco  ,0.01m,N/A,N/A,0.01m,N/A,15th Jun 06  
Let It Die    ,PS4,GungHo  ,Grasshopper Manufacture  ,0.01m,N/A,0.01m,0.01m,0.00m,31st Dec 20  
Unbox: Newbie's Adventure    ,NS,Merge Games  ,Prospect Games  ,0.01m,N/A,0.01m,N/A,0.00m,01st Nov 17  
Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki    ,3DS,Bandai Namco Games  ,Bandai Namco Games  ,0.01m,N/A,N/A,0.01m,N/A,25th Jun 15  
Aquaman: Battle for Atlantis    ,XB,TDK Mediactive  ,Lucky Chicken  ,0.01m,0.01m,0.00m,N/A,0.00m,30th Jul 03  
Barbie and Her Sisters Puppy Rescue    ,WiiU,Little Orbit  ,Torus Games  ,0.01m,N/A,0.01m,N/A,0.00m,03rd Nov 15  
Infinite Stratos 2: Love and Purge    ,PSV,5pb  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,03rd Sep 15  
Grand Theft Auto III    ,PC,Rockstar Games  ,DMA Design  ,0.01m,N/A,0.01m,N/A,0.00m,20th May 02  
Bullet Girls: Phantasia    ,PSV,D3 Publisher  ,Shade  ,0.01m,N/A,N/A,0.01m,N/A,09th Aug 18  
Aeon Flux    ,XB,Majesco  ,Terminal Reality  ,0.01m,0.01m,0.00m,N/A,0.00m,17th Nov 05  
Yoku's Island Express    ,PS4,Villa Gorilla  ,Villa Gorilla  ,0.01m,0.01m,N/A,N/A,0.00m,19th Jun 18  
Monkey Madness: Island Escape    ,DS,Storm City Games  ,Storm City Games  ,0.01m,0.01m,N/A,N/A,0.00m,23rd Mar 10  
Axiom Verge    ,PSV,Thomas Happ Games  ,Thomas Happ Games  ,0.01m,0.01m,N/A,N/A,0.00m,31st Mar 15  
Resident Evil 4    ,PC,Ubisoft  ,SourceNext  ,0.01m,N/A,0.01m,N/A,0.00m,15th May 07  
Irotoridori no Sekai: World's End Re-Birth    ,PSV,HuneX  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,19th Mar 15  
Chokkan! Asonde Relaxuma    ,DS,Rocket Company  ,Rocket Company  ,0.01m,N/A,N/A,0.01m,N/A,25th Sep 08  
SoulCalibur Legends (JP sales)    ,Wii,Namco Bandai  ,Project Soul  ,0.01m,N/A,N/A,0.01m,N/A,20th Nov 07  
Bratz: Forever Diamondz    ,PS2,THQ  ,Blitz Games  ,0.01m,0.01m,0.01m,N/A,0.00m,18th Sep 06  
Order Up!!    ,3DS,Ignition Entertainment  ,SuperVillain Studios  ,0.01m,0.00m,0.01m,N/A,0.00m,31st Aug 12  
San-X Character Channel: All-Star Daishuugou!    ,DS,MTO  ,MTO  ,0.01m,N/A,N/A,0.01m,N/A,28th Aug 08  
Fuun Shinsengumi Bakumatsuden Portable    ,PSP,Unknown  ,From Software  ,0.01m,0.01m,N/A,N/A,0.00m,31st Dec 13  
Legend of Kay Anniversary    ,WiiU,Nordic Games  ,Nordic Games  ,0.01m,N/A,0.01m,N/A,0.00m,28th Jul 15  
Double Pack Tomb Raider: Legend / Anniversary    ,PSP,Eidos Interactive  ,Buzz Monkey / Crystal Dynamics  ,0.01m,N/A,0.01m,N/A,0.00m,09th Apr 09  
Spider-Man: Friend or Foe    ,PC,Activision  ,Beenox  ,0.01m,0.01m,0.00m,N/A,0.00m,02nd Oct 07  
Sengoku Basara 2 Heroes    ,Wii,Capcom  ,Capcom  ,0.01m,N/A,N/A,0.01m,N/A,29th Nov 07  
Hi Hi Puffy AmiYumi: The Genie & the Amp    ,DS,D3 Publisher  ,Sensory Sweep Studios  ,0.01m,0.01m,N/A,N/A,0.00m,27th Jun 06  
Aquaman: Battle for Atlantis    ,GC,TDK Mediactive  ,Lucky Chicken  ,0.01m,0.01m,0.00m,N/A,0.00m,23rd Jul 03  
Fate/kaleid liner Prisma Illya    ,3DS,Kadokawa Games  ,Kadokawa Games  ,0.01m,N/A,N/A,0.01m,N/A,31st Jul 14  
Simple DS Series Vol. 41: The Bakudan Shori-Han     ,DS,D3 Publisher  ,Tomcat System  ,0.01m,N/A,N/A,0.01m,N/A,10th Jul 08  
Slide Adventure: Mag Kid    ,DS,Nintendo  ,Agenda  ,0.01m,N/A,N/A,0.01m,N/A,02nd Aug 07  
Rainbow Islands: Revolution    ,PSP,Codemasters  ,Ignition Entertainment  ,0.01m,0.01m,0.00m,N/A,0.00m,22nd Jan 08  
Titan Quest    ,NS,THQ Nordic  ,Iron Lore Entertainment  ,0.01m,0.01m,N/A,N/A,0.00m,31st Jul 18  
Nari Kids Park: Hugtto! PreCure    ,NS,Bandai Namco Games  ,Bandai Namco Games  ,0.01m,N/A,N/A,0.01m,N/A,21st Nov 18  
Young Justice: Legacy    ,X360,Warner Bros. Interactive Entertainment  ,Freedom Factory Studios  ,0.01m,N/A,0.01m,N/A,0.00m,19th Nov 13  
Dinotopia: The Sunstone Odyssey    ,XB,TDK Mediactive  ,Vicious Cycle  ,0.01m,0.01m,0.00m,N/A,0.00m,05th Aug 03  
Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party    ,3DS,Namco Bandai Games  ,Namco Bandai Games  ,0.01m,N/A,N/A,0.01m,N/A,31st Dec 20  
Kenka Banchou Portable    ,PSP,Spike  ,Spike  ,0.01m,N/A,N/A,0.01m,N/A,29th Oct 09  
Fallout Anthology    ,PC,Bethesda Softworks  ,Bethesda Softworks  ,0.01m,N/A,0.01m,N/A,0.00m,29th Sep 15  
Monster High: New Ghoul in School    ,Wii,Little Orbit  ,Torus Games  ,0.01m,N/A,0.01m,N/A,0.00m,27th Oct 15  
"Crouching Tiger, Hidden Dragon    ",XB,Ubisoft  ,Genki  ,0.01m,0.01m,0.00m,N/A,0.00m,09th Dec 03  
Winx Club: Saving Alfea     ,3DS,Namco Bandai Games  ,Little Orbit  ,0.01m,N/A,0.01m,N/A,0.00m,31st Oct 14  
Has-Been Heroes    ,PC,GameTrust  ,Frozenbyte  ,0.01m,0.01m,N/A,N/A,0.00m,28th Mar 17  
Warriors Orochi 3    ,NS,Tecmo Koei  ,Omega Force  ,0.01m,N/A,N/A,0.01m,N/A,09th Nov 17  
San-X: Chara Sagashi Land    ,DS,MTO  ,MTO  ,0.01m,N/A,N/A,0.01m,N/A,19th Apr 07  
Tenchu San Portable    ,PSP,From Software  ,From Software  ,0.01m,N/A,N/A,0.01m,N/A,27th Aug 09  
The Wild West    ,DS,Majesco  ,Happy Happening  ,0.01m,0.01m,N/A,N/A,0.00m,28th Aug 07  
Teenage Mutant Ninja Turtles (3DS)    ,3DS,Activision  ,Magic Pockets  ,0.01m,0.01m,N/A,N/A,0.00m,22nd Oct 13  
The Godfather (JP sales)    ,X360,Electronic Arts  ,Headgate  ,0.01m,N/A,N/A,0.01m,N/A,19th Sep 06  
Shin Sangoku Musou 4 Special    ,X360,KOEI  ,Omega Force  ,0.01m,N/A,N/A,0.01m,N/A,22nd Dec 05  
Assassin's Creed Chronicles    ,XOne,Ubisoft  ,Climax Studios  ,0.01m,N/A,0.01m,N/A,0.00m,09th Feb 16  
Madagascar: Escape 2 Africa    ,PC,Activision  ,Aspyr  ,0.01m,0.01m,N/A,N/A,0.00m,04th Nov 08  
Katekyoo Hitman Reborn! Kindan no Yami no Delta    ,Wii,Marvelous Interactive  ,Marvelous Interactive  ,0.01m,N/A,N/A,0.01m,N/A,20th Nov 08  
Zombi    ,XOne,Ubisoft  ,Ubisoft Montpellier  ,0.01m,N/A,0.01m,N/A,0.00m,21st Jan 16  
Transformers: Fall of Cybertron    ,PC,Activision  ,High Moon Studios  ,0.01m,0.01m,0.00m,N/A,0.00m,21st Aug 12  
"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki    ",PSV,Idea Factory  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,25th Jun 15  
Minds and Mystery: 5 Game Pack    ,PC,Focus Multimedia  ,Focus Multimedia  ,0.01m,N/A,0.01m,N/A,0.00m,26th Sep 14  
This War of Mine    ,XOne,11 bit studios  ,11 bit studios  ,0.01m,N/A,0.01m,N/A,0.00m,29th Jan 16  
Deception IV: The Nightmare Princess    ,PSV,Tecmo Koei  ,Koei Tecmo Games  ,0.01m,N/A,0.01m,N/A,0.00m,14th Jul 15  
Hirameki Action: Chibikko Wagyan no Daiki na Bouken    ,DS,Namco Bandai  ,Namco Bandai Games  ,0.01m,N/A,N/A,0.01m,N/A,29th Jan 09  
Mushibugyo    ,3DS,Namco Bandai Games  ,Namco Bandai Games  ,0.01m,N/A,N/A,0.01m,N/A,19th Sep 13  
Hakuoki: Reimeiroku - Omouhase Kara    ,PSV,Idea Factory  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,02nd Jul 15  
E.T. The Extra-Terrestrial    ,GBA,NewKidCo  ,Fluid Studios  ,0.01m,0.01m,0.00m,N/A,0.00m,14th Dec 01  
Original Frisbee Disc Sports: Ultimate & Golf    ,DS,"Destination Software, Inc  ",Unknown  ,0.01m,0.01m,N/A,N/A,0.00m,18th Sep 07  
Carmageddon 64    ,N64,Titus  ,SCi  ,0.01m,0.01m,N/A,N/A,0.00m,05th Dec 99  
Planet Monsters    ,GBA,Titus  ,Planet Interactive  ,0.01m,0.01m,0.00m,N/A,0.00m,06th Dec 01  
Zombie Vikings    ,PS4,Rising Star Games  ,Zoink Games  ,0.01m,N/A,0.01m,N/A,0.00m,20th Apr 16  
Yunohana Spring!    ,PSV,Idea Factory  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,17th Sep 15  
Deformers    ,PC,Ready at Dawn  ,Ready at Dawn  ,0.01m,0.01m,N/A,N/A,0.00m,21st Apr 17  
Secret Game: Killer Queen    ,PS2,Yeti  ,Yeti  ,0.01m,N/A,N/A,0.01m,N/A,21st Aug 08  
Metal Gear Solid: Peace Walker HD Edition    ,X360,Unknown  ,Kojima Productions  ,0.01m,N/A,N/A,0.01m,N/A,N/A  
Ayakashi Gohan: Oomori!    ,PSV,honeybee  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,08th Oct 15  
Possession Magenta    ,PSV,Unknown  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,28th May 15  
CharadeManiacs    ,PSV,Idea Factory  ,Otomate  ,0.01m,N/A,N/A,0.01m,N/A,09th Aug 18  
Soul Eater: Battle Resonance    ,PS2,Namco Bandai  ,Bec  ,0.01m,N/A,N/A,0.01m,N/A,29th Jan 09  
Mist of Chaos    ,PS3,Idea Factory  ,Idea Factory  ,0.01m,N/A,N/A,0.01m,N/A,22nd Mar 07  
Witch Hunters: Stolen Beauty    ,PC,Big Fish Games  ,Big Fish Games  ,0.01m,N/A,0.01m,N/A,0.00m,08th May 15  
Marvel Disk Wars: Avengers - Ultimate Heroes    ,3DS,Namco Bandai Games  ,Namco Bandai Games  ,0.01m,N/A,N/A,0.01m,N/A,13th Nov 14  
Barbie and Her Sisters Puppy Rescue    ,PS3,Little Orbit  ,Little Orbit  ,0.01m,N/A,0.01m,N/A,0.00m,03rd Nov 15  
The Surge    ,PC,Focus Home Interactive  ,DECK13 Interactive  ,0.01m,N/A,0.01m,N/A,0.00m,16th May 17  
Bound By Flame    ,X360,Focus Home Interactive  ,Spiders  ,0.01m,N/A,0.01m,N/A,0.00m,07th May 14  
Big Hero 6: Battle in the Bay    ,DS,GameMill  ,GameMill  ,0.01m,N/A,0.01m,N/A,0.00m,28th Oct 14  
Monster Radar    ,PSV,Sony Computer Entertainment  ,Sony Marketing  ,0.01m,N/A,N/A,0.01m,N/A,17th Dec 11  
Shugo Chara! Norinori! Chara-Nari Zumu    ,DS,Konami  ,Konami  ,0.01m,N/A,N/A,0.01m,N/A,06th Aug 09  
Bruce Lee: Return of the Legend     ,GBA,Vivendi Games  ,Vicarious Visions  ,0.01m,0.01m,0.00m,N/A,0.00m,28th Mar 03  
WarTech: Senko no Ronde (JP sales)    ,X360,Ubisoft  ,G.Rev  ,0.01m,N/A,N/A,0.01m,N/A,29th May 07  
Sumioni    ,PSV,Unknown  ,Acquire  ,0.01m,N/A,N/A,0.01m,N/A,N/A  
GoGo's Crazy Bones    ,DS,GameMill Entertainment  ,"Black Lantern Studios, Inc.  ",0.01m,N/A,0.01m,N/A,0.00m,28th Mar 12  
Stolen    ,PC,Hip Interactive  ,Blue 52  ,0.01m,N/A,0.01m,N/A,0.00m,22nd Apr 05  
Bob the Builder: Festival of Fun    ,Wii,Blast! Entertainment Ltd  ,Blast! Entertainment Ltd  ,0.01m,N/A,0.01m,N/A,0.00m,22nd May 09  
Zettai Geigeki Wars    ,PSV,Acquire  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,02nd Jul 15  
Yoku's Island Express    ,NS,Villa Gorilla  ,Villa Gorilla  ,0.01m,0.01m,N/A,N/A,0.00m,19th Jun 18  
LEGO Marvel's Avengers    ,PC,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,0.01m,N/A,0.01m,N/A,0.00m,26th Jan 16  
James Bond 007: Blood Stone    ,PC,Activision  ,Bizarre Creations  ,0.01m,0.01m,N/A,N/A,0.00m,02nd Nov 10  
Gal Gun: Double Peace    ,PS4,PQube  ,Inti Creates  ,0.01m,N/A,N/A,0.01m,N/A,02nd Aug 16  
Zorro: Quest For Justice    ,DS,505 Games  ,505 Games  ,0.01m,0.01m,N/A,N/A,0.00m,12th Feb 10  
Ketsui Deathtiny: Kizuna Jigoku Tachi    ,PS4,M2  ,M2  ,0.01m,N/A,N/A,0.01m,N/A,29th Nov 18  
KLAP!! Kind Love And Punish    ,PSV,Idea Factory  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,30th Jul 15  
Hugo: The Evil Mirror    ,GBA,Namco  ,ITE Media  ,0.01m,0.01m,0.00m,N/A,0.00m,24th Apr 05  
Painkiller: Hell & Damnation    ,PC,Nordic Games  ,The Farm 51  ,0.01m,N/A,0.01m,N/A,0.00m,31st Oct 12  
The Escapists    ,PC,Team17 Software  ,Mouldy Toof Studios  ,0.01m,N/A,0.01m,N/A,0.00m,20th Aug 14  
Genji Koi Emaki    ,PSV,Quinrose  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,17th Sep 15  
Teikoku Kaigun Renbojou: Meiji Yokosuka Koushinkyoku    ,PSV,D3Publisher  ,Unknown  ,0.01m,N/A,N/A,0.01m,N/A,25th Sep 15  
Brave: Shaman's Challenge    ,DS,Unknown  ,Collision Studios  ,0.01m,0.01m,N/A,N/A,0.00m,N/A  
